Transaction,Award ID,Order Number,DUNS,Recipient,Recipient City,Recipient State,Recipient CD,Recipient Country,Pop State,Pop CD,Pop Country,Award Amount,Award Date,Award Type,Awarding Agency,Awarding Bureau,Funding Agency,Funding Bureau,CFDA Code,CFDA Title,Fiscal Year,Role
E3877129-8C88-649A-B123-DBD4F12A266F,"F32DK103473","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$0.00",08/13/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
A80974E6-D48E-3BBE-B81B-DD9CC81676D3,"R01AI021144","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$60,990.00",04/02/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
3E15460F-F889-5BA6-D082-DF06FF73AFAF,"K24AR062068","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$155,348.00",04/01/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.846","Arthritis, Musculoskeletal and Skin Diseases Research",2014,Prime
BBE315DB-9624-3935-E62D-E1E21E15C060,"P50NS023724","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$1,153,883.00",06/20/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
338CFC91-09DE-F999-03A1-E6023CC64414,"K23DA035302","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$180,649.00",03/20/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.279","Drug Abuse and Addiction Research Programs",2014,Prime
601A4DF8-D766-1477-D5FF-ED1E77420766,"U01AI101984","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$337,467.00",06/19/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
C3614DDA-B423-104B-A8B8-EDC50E68B815,"K01MH101394","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$172,797.00",04/24/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
F5A7DBA9-225F-850E-C0A0-F42A25B45BBD,"F32CA189408","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$0.00",08/05/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.398","Cancer Research Manpower",2014,Prime
3C2E4B0A-8A12-1F2C-5846-F45B8CA34772,"R00NS075136","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$240,744.00",07/01/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
AFF4EB9C-FC26-F5A7-5D75-FC506A154C0B,"K01MH102428","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$176,164.00",06/27/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
96089993-D8FE-D746-33F0-003B5200E66C,"R01MH101495","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$121,338.00",08/21/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
0B1CBA58-67E7-5EEF-6D86-0057A98522F5,"K08DK091359","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$153,943.00",02/10/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
DB59FECA-E9C6-3903-6AE1-005F5F9B661E,"F32GM109650","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$49,214.00",12/20/2013,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
7A53BA69-47AC-64DA-D89E-0080E95F96B9,"R03DC013130","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$163,137.00",02/25/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.173","Research Related to Deafness and Communication Disorders",2014,Prime
1AFA3788-AF0D-EC9D-2FF9-012DCA7051D1,"U54EB020405","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$1,210,000.00",09/26/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.286","Discovery and Applied Research for Technological Innovations to Improve Human Health",2014,Prime
D2BC9572-3739-8918-247F-012FB698FE06,"U01DE024430","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$637,851.00",05/22/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.121","Oral Diseases and Disorders Research",2014,Prime
B448DBC9-D59A-3746-2AA8-012115EC3EC0,"DP1AT007753","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$766,300.00",07/14/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.310","Trans-NIH Research Support",2014,Prime
FFCC8393-2B35-CB40-3357-0138405A3EA1,"F32GM100732","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$1,092.00",03/26/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
63265010-2390-BED2-2109-0180BEF7E408,"T32HL007034","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$449,372.00",05/20/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.837","Cardiovascular Diseases Research",2014,Prime
59DC700B-CBE6-445F-A8C4-02397CB88AFD,"R56AI038972","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$7,417.00",08/06/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
8D3CEB14-003F-6445-FA98-0234E1FDC311,"R01MH095837","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$400,128.00",06/04/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
3D05749A-3E79-2B98-CCD5-023AF48770DD,"K99DA038112","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$140,512.00",07/11/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.279","Drug Abuse and Addiction Research Programs",2014,Prime
22EA19E8-DF6E-8FD7-FE48-030EB0B5DED7,"U54AI117925","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$57,000.00",09/26/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
FEDDCD4E-1598-854B-2269-0362F65CD525,"R01AI068581","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$787,117.00",04/07/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
8BC1B292-A5BA-0939-75F9-02E87F74A38F,"R01NS050223","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$352,616.00",07/30/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
4E883D64-7658-331B-C2A9-040EC5A7DC9C,"U54CA149145","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$2,028,956.00",03/13/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.397","Cancer Centers Support Grants",2014,Prime
8685D5B7-06A1-E30F-7F3D-0443F8B45276,"R01GM111990","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$294,084.00",09/12/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
EFCBD25E-CAA5-E8FE-8D7D-0449FC8A5737,"R01NS076860","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$347,427.00",07/03/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
CC413385-9AC2-321C-C371-0456A712EBFA,"F30CA189514","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$0.00",08/05/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.398","Cancer Research Manpower",2014,Prime
BA6734D2-CC4E-9C2A-D252-045A289A3B0B,"R21AI104230","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$196,871.00",07/01/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
4F36A21F-3B23-649E-2C61-04A353484BDF,"P30CA124435","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$323,044.00",09/08/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.397","Cancer Centers Support Grants",2014,Prime
FD6B8F42-AD24-9FF7-1580-04E364FCCDF3,"U54DK102556","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$762,992.00",09/16/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
62F3A63F-2662-5B2E-EF32-0514F6836A5F,"R21MH104464","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$240,750.00",08/14/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
DC61DAD1-15EF-B913-EA83-0500CDF48FF6,"K99CA187565","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$170,532.00",08/01/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.398","Cancer Research Manpower",2014,Prime
5181A4CF-E5E1-2668-1D4E-054A939FE8D8,"UL1TR001085","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$120,269.00",09/04/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.350","National Center for Advancing Translational Sciences",2014,Prime
65089FD5-0285-47F8-0B75-054F572C40EC,"K24MH101260","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$178,650.00",03/31/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
AF6EE79D-ACDE-A023-9D39-05CC4B7FDE34,"F32AI108211","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$53,282.00",05/22/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
6844D9A0-094D-3701-3457-058947B8DC71,"F32DA031654","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$56,978.00",05/14/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.279","Drug Abuse and Addiction Research Programs",2014,Prime
FB03D22A-1455-EC93-75A9-0592B7FA5AEB,"R01CA142635","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$23,135.00",05/08/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.393","Cancer Cause and Prevention Research",2014,Prime
F55E5169-EBF7-CE0D-8D2C-063B43D43B7E,"U41HG001315","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$2,699,376.00",04/09/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.172","Human Genome Research",2014,Prime
A5B054E8-5112-865E-9F44-068F9B31F7F1,"U19AI104209","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$1,722,425.00",03/05/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
A7D255B6-D3AE-BEE6-F991-06B86F98D74F,"R01NS073498","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$407,811.00",05/09/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
8516DC75-EE46-B903-806A-060EBEF2E890,"R37AG008816","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$5,000.00",06/13/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.866","Aging Research",2014,Prime
BBC4D927-755F-9F0B-C01F-0759A5773C82,"R21AG045753","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$200,625.00",04/22/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.866","Aging Research",2014,Prime
BBD9E218-7AAA-229D-3169-077AAB46F444,"R01CA158528","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$351,301.00",02/28/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.396","Cancer Biology Research",2014,Prime
FFDD1750-7B4A-E538-0B7E-07DFCE21FBB8,"R21HL121977","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$180,563.00",02/10/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.837","Cardiovascular Diseases Research",2014,Prime
683BC2A7-D220-2E82-2631-0846891B3ACD,"R01CA175336","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$296,267.00",02/28/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.396","Cancer Biology Research",2014,Prime
B07033F3-4DCC-E4DD-8924-08B26129A4F6,"U54AI117925","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$276,000.00",09/26/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
EB4E0AC7-A805-9E99-7A3A-08C53AE90BCF,"R01DK092421","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$345,428.00",06/17/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
